error_family,policy_id,optimizer_family,checkpoint,crossing_fraction_descriptive,mean_margin
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,524288,1.0,0.018953178929989968
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,1048576,1.0,0.01947255869168077
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,32,0.0,-0.14361298335803244
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,64,0.0,-0.11061687014853067
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,128,0.0,-0.08366528170929795
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,256,0.0,-0.061673291511983724
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,512,0.0,-0.038648275579423505
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,1024,0.0087890625,-0.012774602312947487
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,2048,0.908203125,0.005821600322696656
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,4096,1.0,0.018888417911266865
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,8192,1.0,0.028072421135811546
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,16384,1.0,0.03459509991081064
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,32768,1.0,0.03922265720810837
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,65536,1.0,0.042494676630332046
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,131072,1.0,0.0448081720331302
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,262144,1.0,0.04643671738299959
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,524288,1.0,0.047590463927995104
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,1048576,1.0,0.048400274439435946
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,32,0.0,-0.2145682040415086
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,64,0.0,-0.1601942458258903
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,128,0.0,-0.1157809982917117
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,256,0.0,-0.07954241589348934
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,512,0.0,-0.050213480230773266
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,1024,0.0712890625,-0.015660342989491996
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,2048,0.9853515625,0.01810569990066373
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,4096,1.0,0.04187049669514
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,8192,1.0,0.058573566812383536
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,16384,1.0,0.07043645037931165
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,32768,1.0,0.07885265104023403
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,65536,1.0,0.0848035167464135
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,131072,1.0,0.08901110193383854
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,262144,1.0,0.09197295925279957
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,524288,1.0,0.09407129360301893
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,1048576,1.0,0.09554410686577211
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,32,0.0,-0.38412038877248855
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,64,0.0,-0.2887073410557731
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,128,0.0,-0.21077291352285774
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,256,0.0,-0.14718303143561717
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,512,0.0,-0.09588697303774167
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,1024,0.0,-0.05428076933986885
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,2048,0.1875,-0.01266069351693001
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,4096,1.0,0.03455872129986731
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,8192,1.0,0.0681977484557448
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,16384,1.0,0.09208891694476046
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,32768,1.0,0.10903866334436446
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,65536,1.0,0.1210233662574231
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,131072,1.0,0.1294972019886364
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,262144,1.0,0.135462213096475
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,524288,1.0,0.13968813837210858
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,1048576,1.0,0.14265429998153292
