error_family,policy_id,optimizer_family,checkpoint,empirical_bernstein_crossing_fraction_descriptive,mean_margin
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,262144,1.0,0.019767312203971175
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,524288,1.0,0.020059018420971783
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,1048576,1.0,0.020259883450836614
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,32,0.0,-0.21370630812282848
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,64,0.0,-0.14986510742109505
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,128,0.0,-0.09515813386693867
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,256,0.0,-0.056422061956340995
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,512,0.0810546875,-0.01706712351267102
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,1024,0.8955078125,0.009804457250966582
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,2048,1.0,0.025347794122243153
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,4096,1.0,0.034448437066588636
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,8192,1.0,0.040012840377449135
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,16384,1.0,0.04350969064741032
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,32768,1.0,0.04574733943581392
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,65536,1.0,0.04722021152518452
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,131072,1.0,0.04819747239737404
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,262144,1.0,0.0488598504763609
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,524288,1.0,0.049314675208096154
rare_top_tail,scrambled_gibbs:beta=1,scrambled_gibbs,1048576,1.0,0.049627861482501395
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,32,0.0,-0.3347256498705219
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,64,0.0,-0.2248710154788852
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,128,0.0,-0.13471995207181572
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,256,0.0,-0.07241902753642226
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,512,0.14453125,-0.021749150562208427
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,1024,0.9638671875,0.025349375334275077
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,2048,1.0,0.053618251037957185
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,4096,1.0,0.07016971269306091
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,8192,1.0,0.08028976779207606
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,16384,1.0,0.0866495363832461
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,32768,1.0,0.09071917831353007
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,65536,1.0,0.09339791058103838
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,131072,1.0,0.0951752680657783
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,262144,1.0,0.09637994398181832
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,524288,1.0,0.09720713983524823
rare_top_tail,scrambled_gibbs:beta=2,scrambled_gibbs,1048576,1.0,0.09777673592240642
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,32,0.0,-0.571708905031295
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,64,0.0,-0.40219931242547313
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,128,0.0,-0.24400616267422606
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,256,0.0,-0.1348542291555215
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,512,0.015625,-0.06040257188378883
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,1024,0.5048828125,0.0024162901053172677
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,2048,0.9990234375,0.05821802612135848
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,4096,1.0,0.09155172251234164
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,8192,1.0,0.11193293422403185
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,16384,1.0,0.12474114414243524
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,32768,1.0,0.13293717004944455
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,65536,1.0,0.13833198350933723
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,131072,1.0,0.14191147975015977
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,262144,1.0,0.14433762809110853
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,524288,1.0,0.14600355319238867
rare_top_tail,scrambled_gibbs:beta=4,scrambled_gibbs,1048576,1.0,0.14715068710904605
