timestamp_utc,temperature_c,memory_used_mb,power_w
2026/07/29 22:58:11.232, 29, 2338, 59.58
2026/07/29 22:58:11.762, 29, 2338, 59.97
2026/07/29 22:58:12.295, 29, 2338, 59.64
2026/07/29 22:58:12.826, 29, 2338, 59.32
2026/07/29 22:58:13.358, 29, 2338, 59.64
2026/07/29 22:58:13.895, 29, 2338, 60.57
2026/07/29 22:58:14.427, 29, 2338, 59.97
2026/07/29 22:58:14.959, 29, 2338, 59.64
2026/07/29 22:58:15.494, 29, 2338, 59.58
2026/07/29 22:58:16.026, 29, 2338, 59.64
2026/07/29 22:58:16.558, 29, 2338, 59.64
2026/07/29 22:58:17.091, 29, 2338, 59.58
2026/07/29 22:58:17.623, 29, 2338, 59.64
2026/07/29 22:58:18.156, 29, 2338, 59.32
2026/07/29 22:58:18.687, 29, 2338, 59.64
2026/07/29 22:58:19.222, 29, 2338, 59.64
2026/07/29 22:58:19.754, 29, 2338, 59.64
2026/07/29 22:58:20.285, 29, 2338, 59.64
2026/07/29 22:58:20.817, 29, 2338, 59.64
2026/07/29 22:58:21.351, 29, 2338, 60.18
2026/07/29 22:58:21.882, 29, 2338, 59.32
2026/07/29 22:58:22.420, 29, 2338, 59.58
2026/07/29 22:58:22.953, 29, 2338, 59.58
2026/07/29 22:58:23.484, 29, 2338, 59.32
2026/07/29 22:58:24.016, 29, 2338, 59.64
2026/07/29 22:58:24.549, 29, 2338, 59.64
2026/07/29 22:58:25.082, 29, 2338, 59.64
2026/07/29 22:58:25.617, 29, 2338, 59.58
2026/07/29 22:58:26.150, 29, 2338, 59.64
2026/07/29 22:58:26.682, 29, 2338, 59.97
2026/07/29 22:58:27.214, 29, 2338, 59.64
2026/07/29 22:58:27.747, 29, 2338, 59.64
2026/07/29 22:58:28.279, 29, 2338, 59.64
2026/07/29 22:58:28.813, 29, 2338, 62.35
2026/07/29 22:58:29.346, 29, 2338, 59.64
2026/07/29 22:58:29.879, 29, 2338, 59.58
2026/07/29 22:58:30.414, 29, 2338, 60.57
2026/07/29 22:58:30.946, 29, 2338, 59.64
2026/07/29 22:58:31.477, 29, 2338, 59.64
2026/07/29 22:58:32.010, 29, 2338, 60.24
2026/07/29 22:58:32.541, 29, 2338, 59.64
2026/07/29 22:58:33.071, 29, 2338, 59.97
2026/07/29 22:58:33.603, 29, 2338, 59.97
2026/07/29 22:58:34.135, 29, 2338, 60.24
2026/07/29 22:58:34.667, 29, 2338, 59.90
2026/07/29 22:58:35.199, 29, 2338, 59.64
2026/07/29 22:58:35.731, 29, 2338, 59.64
2026/07/29 22:58:36.265, 29, 2338, 59.64
2026/07/29 22:58:36.796, 29, 2338, 59.64
2026/07/29 22:58:37.331, 29, 2338, 60.24
2026/07/29 22:58:37.862, 29, 2338, 59.64
2026/07/29 22:58:38.395, 29, 2338, 59.64
2026/07/29 22:58:38.928, 29, 2338, 59.58
2026/07/29 22:58:39.462, 29, 2338, 59.64
2026/07/29 22:58:39.995, 29, 2338, 59.64
2026/07/29 22:58:40.528, 29, 2338, 59.64
2026/07/29 22:58:41.062, 29, 2338, 59.58
2026/07/29 22:58:41.595, 29, 2338, 59.64
2026/07/29 22:58:42.129, 29, 2338, 59.64
2026/07/29 22:58:42.661, 29, 2338, 59.64
2026/07/29 22:58:43.195, 29, 2338, 59.64
2026/07/29 22:58:43.727, 29, 2338, 59.64
2026/07/29 22:58:44.260, 29, 2338, 59.97
2026/07/29 22:58:44.793, 29, 2338, 59.64
2026/07/29 22:58:45.326, 29, 2338, 59.90
2026/07/29 22:58:45.858, 29, 2338, 59.64
2026/07/29 22:58:46.390, 29, 2338, 59.64
2026/07/29 22:58:46.924, 29, 2338, 59.64
2026/07/29 22:58:47.457, 29, 2338, 59.64
2026/07/29 22:58:47.990, 29, 2338, 59.64
2026/07/29 22:58:48.523, 29, 2338, 59.64
2026/07/29 22:58:49.057, 29, 2338, 59.64
2026/07/29 22:58:49.590, 29, 2338, 59.90
2026/07/29 22:58:50.123, 29, 2338, 60.50
2026/07/29 22:58:50.656, 29, 2338, 60.83
2026/07/29 22:58:51.188, 29, 2338, 63.80
2026/07/29 22:58:51.722, 29, 2338, 61.76
2026/07/29 22:58:52.256, 29, 2338, 59.64
2026/07/29 22:58:52.788, 29, 2338, 59.64
2026/07/29 22:58:53.323, 29, 2338, 60.83
2026/07/29 22:58:53.855, 29, 2338, 59.64
2026/07/29 22:58:54.389, 29, 2338, 59.64
2026/07/29 22:58:54.923, 29, 2338, 59.64
2026/07/29 22:58:55.456, 29, 2338, 59.64
2026/07/29 22:58:55.990, 29, 2338, 60.18
2026/07/29 22:58:56.523, 29, 2338, 59.64
2026/07/29 22:58:57.056, 29, 2338, 59.97
2026/07/29 22:58:57.589, 29, 2338, 59.26
2026/07/29 22:58:58.121, 29, 2338, 59.32
2026/07/29 22:58:58.654, 29, 2338, 59.32
2026/07/29 22:58:59.186, 29, 2338, 59.64
2026/07/29 22:58:59.717, 29, 2338, 59.64
2026/07/29 22:59:00.249, 29, 2338, 59.64
2026/07/29 22:59:00.781, 29, 2338, 59.32
2026/07/29 22:59:01.313, 29, 2338, 59.64
2026/07/29 22:59:01.844, 29, 2338, 59.64
2026/07/29 22:59:02.379, 29, 2338, 59.64
2026/07/29 22:59:02.913, 29, 2338, 59.32
2026/07/29 22:59:03.445, 29, 2338, 59.64
2026/07/29 22:59:03.977, 29, 2338, 59.32
2026/07/29 22:59:04.509, 29, 2338, 59.58
2026/07/29 22:59:05.041, 29, 2338, 59.32
2026/07/29 22:59:05.573, 29, 2338, 59.64
2026/07/29 22:59:06.105, 29, 2338, 59.26
2026/07/29 22:59:06.636, 29, 2338, 59.64
2026/07/29 22:59:07.168, 29, 2338, 59.64
2026/07/29 22:59:07.702, 29, 2338, 59.26
2026/07/29 22:59:08.233, 29, 2338, 59.64
2026/07/29 22:59:08.765, 29, 2338, 59.32
2026/07/29 22:59:09.296, 29, 2338, 59.26
2026/07/29 22:59:09.828, 29, 2338, 59.32
2026/07/29 22:59:10.361, 29, 2338, 59.32
2026/07/29 22:59:10.894, 29, 2338, 59.32
2026/07/29 22:59:11.426, 29, 2338, 60.50
2026/07/29 22:59:11.957, 29, 2338, 60.57
2026/07/29 22:59:12.489, 29, 2338, 59.64
2026/07/29 22:59:13.022, 29, 2338, 60.24
2026/07/29 22:59:13.553, 29, 2338, 59.32
2026/07/29 22:59:14.084, 29, 2338, 59.97
2026/07/29 22:59:14.619, 29, 2338, 59.97
2026/07/29 22:59:15.151, 29, 2338, 59.64
2026/07/29 22:59:15.683, 29, 2338, 59.32
2026/07/29 22:59:16.215, 29, 2338, 60.18
2026/07/29 22:59:16.746, 29, 2338, 59.64
2026/07/29 22:59:17.278, 29, 2338, 59.64
2026/07/29 22:59:17.815, 29, 2338, 60.18
2026/07/29 22:59:18.348, 29, 2338, 59.64
2026/07/29 22:59:18.881, 29, 2338, 59.64
2026/07/29 22:59:19.414, 29, 2338, 59.64
2026/07/29 22:59:19.946, 29, 2338, 59.26
2026/07/29 22:59:20.478, 29, 2338, 59.90
2026/07/29 22:59:21.011, 29, 2338, 59.32
2026/07/29 22:59:21.543, 29, 2338, 59.64
2026/07/29 22:59:22.074, 29, 2338, 59.64
2026/07/29 22:59:22.606, 29, 2338, 59.64
2026/07/29 22:59:23.139, 29, 2338, 60.57
2026/07/29 22:59:23.672, 29, 2338, 59.64
2026/07/29 22:59:24.204, 29, 2338, 59.64
2026/07/29 22:59:24.737, 29, 2338, 59.58
2026/07/29 22:59:25.269, 29, 2338, 59.64
2026/07/29 22:59:25.801, 29, 2338, 59.64
2026/07/29 22:59:26.334, 29, 2338, 59.64
2026/07/29 22:59:26.866, 29, 2338, 59.58
2026/07/29 22:59:27.399, 29, 2338, 59.64
2026/07/29 22:59:27.931, 29, 2338, 59.32
2026/07/29 22:59:28.463, 29, 2338, 60.50
2026/07/29 22:59:29.000, 29, 2338, 59.32
2026/07/29 22:59:29.532, 29, 2338, 59.64
2026/07/29 22:59:30.065, 29, 2338, 59.64
2026/07/29 22:59:30.598, 29, 2338, 59.64
2026/07/29 22:59:31.130, 29, 2338, 59.64
2026/07/29 22:59:31.662, 29, 2338, 59.64
2026/07/29 22:59:32.194, 29, 2338, 59.58
2026/07/29 22:59:32.726, 29, 2338, 60.18
2026/07/29 22:59:33.257, 29, 2338, 60.83
2026/07/29 22:59:33.792, 29, 2338, 62.08
2026/07/29 22:59:34.324, 29, 2338, 60.24
2026/07/29 22:59:34.858, 29, 2338, 59.90
2026/07/29 22:59:35.391, 29, 2338, 60.83
2026/07/29 22:59:35.923, 29, 2338, 59.97
2026/07/29 22:59:36.456, 29, 2338, 60.57
2026/07/29 22:59:36.987, 29, 2338, 59.58
2026/07/29 22:59:37.519, 29, 2338, 59.97
2026/07/29 22:59:38.050, 29, 2338, 60.24
2026/07/29 22:59:38.581, 29, 2338, 59.58
2026/07/29 22:59:39.112, 29, 2338, 59.58
2026/07/29 22:59:39.644, 29, 2338, 59.64
2026/07/29 22:59:40.176, 29, 2338, 59.64
2026/07/29 22:59:40.709, 29, 2338, 59.64
2026/07/29 22:59:41.240, 29, 2338, 59.64
2026/07/29 22:59:41.772, 29, 2338, 59.64
2026/07/29 22:59:42.306, 29, 2338, 59.64
2026/07/29 22:59:42.838, 29, 2338, 59.58
2026/07/29 22:59:43.370, 29, 2338, 59.64
2026/07/29 22:59:43.901, 29, 2338, 59.64
2026/07/29 22:59:44.433, 29, 2338, 59.64
2026/07/29 22:59:44.966, 29, 2338, 59.64
2026/07/29 22:59:45.499, 29, 2338, 59.64
2026/07/29 22:59:46.033, 29, 2338, 59.64
2026/07/29 22:59:46.565, 29, 2338, 59.58
2026/07/29 22:59:47.099, 29, 2338, 59.64
2026/07/29 22:59:47.630, 29, 2338, 59.64
2026/07/29 22:59:48.162, 29, 2338, 59.97
2026/07/29 22:59:48.695, 29, 2338, 59.64
2026/07/29 22:59:49.227, 29, 2338, 59.64
2026/07/29 22:59:49.759, 29, 2338, 59.64
2026/07/29 22:59:50.292, 29, 2338, 59.64
2026/07/29 22:59:50.825, 29, 2338, 59.58
2026/07/29 22:59:51.359, 29, 2338, 59.64
2026/07/29 22:59:51.891, 29, 2338, 59.64
2026/07/29 22:59:52.425, 29, 2338, 59.64
2026/07/29 22:59:52.956, 29, 2338, 59.58
2026/07/29 22:59:53.490, 29, 2338, 59.64
2026/07/29 22:59:54.022, 29, 2338, 60.24
2026/07/29 22:59:54.556, 29, 2338, 59.64
2026/07/29 22:59:55.088, 29, 2338, 62.95
2026/07/29 22:59:55.621, 29, 2338, 61.16
2026/07/29 22:59:56.155, 29, 2338, 60.24
2026/07/29 22:59:56.688, 29, 2338, 59.64
2026/07/29 22:59:57.222, 29, 2338, 59.97
2026/07/29 22:59:57.755, 29, 2338, 60.24
2026/07/29 22:59:58.288, 29, 2338, 60.24
2026/07/29 22:59:58.822, 29, 2338, 59.64
2026/07/29 22:59:59.356, 29, 2338, 59.97
2026/07/29 22:59:59.888, 29, 2338, 60.24
2026/07/29 23:00:00.420, 29, 2338, 59.97
2026/07/29 23:00:00.952, 29, 2338, 59.64
2026/07/29 23:00:01.483, 29, 2338, 59.64
2026/07/29 23:00:02.014, 29, 2338, 59.64
2026/07/29 23:00:02.545, 29, 2338, 59.64
2026/07/29 23:00:03.076, 29, 2338, 59.26
2026/07/29 23:00:03.606, 29, 2338, 59.32
2026/07/29 23:00:04.137, 29, 2338, 59.64
2026/07/29 23:00:04.669, 29, 2338, 59.32
2026/07/29 23:00:05.202, 29, 2338, 59.32
2026/07/29 23:00:05.734, 29, 2338, 59.26
2026/07/29 23:00:06.266, 29, 2338, 59.32
2026/07/29 23:00:06.798, 29, 2338, 59.32
2026/07/29 23:00:07.329, 29, 2338, 59.26
2026/07/29 23:00:07.862, 29, 2338, 59.26
2026/07/29 23:00:08.395, 29, 2338, 59.32
2026/07/29 23:00:08.928, 29, 2338, 59.32
2026/07/29 23:00:09.461, 29, 2338, 59.64
2026/07/29 23:00:09.993, 29, 2338, 59.32
2026/07/29 23:00:10.525, 29, 2338, 59.32
2026/07/29 23:00:11.058, 29, 2338, 59.32
2026/07/29 23:00:11.590, 29, 2338, 59.26
2026/07/29 23:00:12.122, 29, 2338, 59.26
2026/07/29 23:00:12.653, 29, 2338, 59.32
2026/07/29 23:00:13.188, 29, 2338, 59.32
2026/07/29 23:00:13.720, 29, 2338, 59.32
2026/07/29 23:00:14.252, 29, 2338, 59.32
2026/07/29 23:00:14.784, 29, 2338, 59.58
2026/07/29 23:00:15.317, 29, 2338, 59.26
2026/07/29 23:00:15.849, 29, 2338, 62.08
2026/07/29 23:00:16.382, 29, 2338, 59.26
2026/07/29 23:00:16.918, 29, 2338, 62.88
2026/07/29 23:00:17.450, 29, 2338, 59.58
2026/07/29 23:00:17.984, 29, 2338, 59.58
2026/07/29 23:00:18.521, 29, 2338, 61.69
2026/07/29 23:00:19.053, 29, 2338, 59.32
2026/07/29 23:00:19.585, 29, 2338, 59.64
2026/07/29 23:00:20.118, 29, 2338, 59.32
2026/07/29 23:00:20.650, 29, 2338, 59.32
2026/07/29 23:00:21.184, 29, 2338, 59.64
2026/07/29 23:00:21.715, 29, 2338, 59.64
2026/07/29 23:00:22.248, 29, 2338, 59.64
2026/07/29 23:00:22.781, 29, 2338, 59.64
2026/07/29 23:00:23.315, 29, 2338, 59.58
2026/07/29 23:00:23.848, 29, 2338, 59.58
2026/07/29 23:00:24.382, 29, 2338, 59.32
2026/07/29 23:00:24.915, 29, 2338, 59.97
2026/07/29 23:00:25.450, 29, 2338, 59.64
2026/07/29 23:00:25.981, 29, 2338, 59.32
2026/07/29 23:00:26.514, 29, 2338, 59.64
2026/07/29 23:00:27.046, 29, 2338, 59.64
2026/07/29 23:00:27.578, 29, 2338, 59.64
2026/07/29 23:00:28.109, 29, 2338, 59.26
2026/07/29 23:00:28.643, 29, 2338, 60.24
2026/07/29 23:00:29.179, 29, 2338, 59.64
2026/07/29 23:00:29.715, 29, 2338, 59.64
2026/07/29 23:00:30.248, 29, 2338, 59.64
2026/07/29 23:00:30.781, 29, 2338, 59.32
2026/07/29 23:00:31.317, 29, 2338, 59.64
2026/07/29 23:00:31.849, 29, 2338, 59.64
2026/07/29 23:00:32.382, 29, 2338, 59.58
2026/07/29 23:00:32.914, 29, 2338, 59.58
2026/07/29 23:00:33.445, 29, 2338, 59.58
2026/07/29 23:00:33.976, 29, 2338, 59.64
2026/07/29 23:00:34.509, 29, 2338, 59.64
2026/07/29 23:00:35.042, 29, 2338, 59.32
2026/07/29 23:00:35.573, 29, 2338, 59.64
2026/07/29 23:00:36.104, 29, 2338, 59.64
2026/07/29 23:00:36.636, 29, 2338, 59.64
2026/07/29 23:00:37.169, 29, 2338, 59.97
2026/07/29 23:00:37.700, 29, 2338, 59.64
2026/07/29 23:00:38.233, 29, 2338, 60.24
2026/07/29 23:00:38.767, 29, 2338, 61.36
2026/07/29 23:00:39.299, 29, 2338, 60.50
2026/07/29 23:00:39.831, 29, 2338, 60.24
2026/07/29 23:00:40.364, 29, 2338, 66.30
2026/07/29 23:00:40.896, 29, 2338, 60.57
2026/07/29 23:00:41.429, 29, 2338, 59.58
2026/07/29 23:00:41.960, 29, 2338, 59.64
2026/07/29 23:00:42.490, 29, 2338, 60.24
2026/07/29 23:00:43.022, 29, 2338, 59.58
2026/07/29 23:00:43.556, 29, 2338, 59.58
2026/07/29 23:00:44.088, 29, 2338, 59.64
2026/07/29 23:00:44.622, 29, 2338, 59.64
2026/07/29 23:00:45.154, 29, 2338, 59.64
2026/07/29 23:00:45.687, 29, 2338, 59.64
2026/07/29 23:00:46.220, 29, 2338, 59.58
2026/07/29 23:00:46.752, 29, 2338, 59.64
2026/07/29 23:00:47.284, 29, 2338, 59.64
2026/07/29 23:00:47.817, 29, 2338, 59.64
2026/07/29 23:00:48.349, 29, 2338, 59.64
2026/07/29 23:00:48.882, 29, 2338, 59.64
2026/07/29 23:00:49.419, 29, 2338, 59.64
2026/07/29 23:00:49.950, 29, 2338, 59.58
2026/07/29 23:00:50.483, 29, 2338, 59.58
2026/07/29 23:00:51.019, 29, 2338, 59.64
2026/07/29 23:00:51.553, 29, 2338, 59.64
2026/07/29 23:00:52.088, 29, 2338, 59.64
2026/07/29 23:00:52.621, 29, 2338, 59.64
2026/07/29 23:00:53.154, 29, 2338, 59.64
2026/07/29 23:00:53.684, 29, 2338, 59.32
2026/07/29 23:00:54.218, 29, 2338, 59.64
2026/07/29 23:00:54.751, 29, 2338, 59.64
2026/07/29 23:00:55.284, 29, 2338, 59.64
2026/07/29 23:00:55.820, 29, 2338, 59.64
2026/07/29 23:00:56.353, 29, 2338, 59.58
2026/07/29 23:00:56.886, 29, 2338, 59.58
2026/07/29 23:00:57.420, 29, 2338, 59.64
2026/07/29 23:00:57.952, 29, 2338, 59.64
2026/07/29 23:00:58.484, 29, 2338, 59.58
2026/07/29 23:00:59.017, 29, 2338, 59.97
2026/07/29 23:00:59.549, 29, 2338, 60.57
2026/07/29 23:01:00.082, 29, 2338, 61.76
2026/07/29 23:01:00.615, 29, 2338, 59.26
2026/07/29 23:01:01.148, 29, 2338, 60.57
2026/07/29 23:01:01.680, 29, 2338, 59.64
2026/07/29 23:01:02.214, 29, 2338, 61.43
2026/07/29 23:01:02.746, 29, 2338, 59.58
2026/07/29 23:01:03.281, 29, 2338, 59.58
2026/07/29 23:01:03.816, 29, 2338, 60.24
2026/07/29 23:01:04.348, 29, 2338, 59.64
2026/07/29 23:01:04.881, 29, 2338, 59.64
2026/07/29 23:01:05.417, 29, 2338, 60.24
2026/07/29 23:01:05.950, 29, 2338, 59.32
2026/07/29 23:01:06.482, 29, 2338, 59.90
2026/07/29 23:01:07.015, 29, 2338, 59.64
2026/07/29 23:01:07.548, 29, 2338, 60.18
2026/07/29 23:01:08.081, 29, 2338, 59.64
2026/07/29 23:01:08.614, 29, 2338, 59.58
2026/07/29 23:01:09.146, 29, 2338, 59.58
2026/07/29 23:01:09.677, 29, 2338, 59.64
2026/07/29 23:01:10.209, 29, 2338, 59.32
2026/07/29 23:01:10.742, 29, 2338, 59.64
2026/07/29 23:01:11.276, 29, 2338, 59.32
2026/07/29 23:01:11.808, 29, 2338, 59.32
2026/07/29 23:01:12.342, 29, 2338, 59.32
2026/07/29 23:01:12.874, 29, 2338, 59.32
2026/07/29 23:01:13.406, 29, 2338, 59.32
2026/07/29 23:01:13.937, 29, 2338, 59.26
2026/07/29 23:01:14.468, 29, 2338, 59.32
2026/07/29 23:01:15.001, 29, 2338, 59.32
2026/07/29 23:01:15.533, 29, 2338, 59.32
2026/07/29 23:01:16.066, 29, 2338, 59.58
2026/07/29 23:01:16.597, 29, 2338, 59.32
2026/07/29 23:01:17.129, 29, 2338, 59.32
2026/07/29 23:01:17.661, 29, 2338, 59.32
2026/07/29 23:01:18.193, 29, 2338, 59.26
2026/07/29 23:01:18.725, 29, 2338, 59.32
2026/07/29 23:01:19.256, 29, 2338, 59.32
2026/07/29 23:01:19.789, 29, 2338, 59.32
2026/07/29 23:01:20.322, 29, 2338, 59.32
2026/07/29 23:01:20.855, 29, 2338, 59.32
2026/07/29 23:01:21.388, 29, 2338, 59.64
2026/07/29 23:01:21.921, 29, 2338, 60.57
2026/07/29 23:01:22.452, 29, 2338, 61.69
2026/07/29 23:01:22.988, 29, 2338, 62.28
2026/07/29 23:01:23.521, 29, 2338, 59.26
2026/07/29 23:01:24.053, 29, 2338, 61.16
2026/07/29 23:01:24.585, 29, 2338, 59.97
2026/07/29 23:01:25.118, 29, 2338, 60.57
2026/07/29 23:01:25.650, 29, 2338, 59.32
2026/07/29 23:01:26.183, 29, 2338, 59.32
2026/07/29 23:01:26.720, 29, 2338, 59.64
2026/07/29 23:01:27.253, 29, 2338, 59.64
2026/07/29 23:01:27.786, 29, 2338, 61.76
2026/07/29 23:01:28.318, 29, 2338, 59.97
2026/07/29 23:01:28.850, 29, 2338, 59.64
2026/07/29 23:01:29.381, 29, 2338, 59.32
2026/07/29 23:01:29.915, 29, 2338, 59.32
2026/07/29 23:01:30.448, 29, 2338, 59.32
2026/07/29 23:01:30.981, 29, 2338, 59.64
2026/07/29 23:01:31.514, 29, 2338, 59.32
2026/07/29 23:01:32.047, 29, 2338, 59.32
2026/07/29 23:01:32.578, 29, 2338, 59.32
2026/07/29 23:01:33.115, 29, 2338, 59.32
2026/07/29 23:01:33.646, 29, 2338, 59.26
2026/07/29 23:01:34.177, 29, 2338, 59.32
2026/07/29 23:01:34.710, 29, 2338, 59.32
2026/07/29 23:01:35.241, 29, 2338, 60.24
2026/07/29 23:01:35.775, 29, 2338, 59.32
2026/07/29 23:01:36.309, 29, 2338, 59.32
2026/07/29 23:01:36.841, 29, 2338, 59.32
2026/07/29 23:01:37.372, 29, 2338, 59.64
2026/07/29 23:01:37.904, 29, 2338, 59.32
2026/07/29 23:01:38.436, 29, 2338, 59.32
2026/07/29 23:01:38.968, 29, 2338, 59.32
2026/07/29 23:01:39.500, 29, 2338, 59.32
2026/07/29 23:01:40.033, 29, 2338, 59.32
2026/07/29 23:01:40.565, 29, 2338, 60.24
2026/07/29 23:01:41.099, 29, 2338, 59.32
2026/07/29 23:01:41.632, 29, 2338, 59.64
2026/07/29 23:01:42.164, 29, 2338, 59.32
2026/07/29 23:01:42.696, 29, 2338, 59.32
2026/07/29 23:01:43.228, 29, 2338, 59.26
2026/07/29 23:01:43.760, 29, 2338, 59.32
2026/07/29 23:01:44.295, 29, 2338, 59.32
2026/07/29 23:01:44.826, 29, 2338, 59.32
2026/07/29 23:01:45.358, 29, 2338, 59.32
2026/07/29 23:01:45.890, 29, 2338, 61.43
2026/07/29 23:01:46.423, 29, 2338, 59.32
2026/07/29 23:01:46.955, 29, 2338, 59.90
2026/07/29 23:01:47.486, 29, 2338, 60.83
2026/07/29 23:01:48.020, 29, 2338, 59.64
2026/07/29 23:01:48.553, 29, 2338, 60.24
2026/07/29 23:01:49.085, 29, 2338, 60.50
2026/07/29 23:01:49.617, 29, 2338, 59.32
2026/07/29 23:01:50.150, 29, 2338, 59.58
2026/07/29 23:01:50.682, 29, 2338, 59.26
2026/07/29 23:01:51.216, 29, 2338, 60.18
2026/07/29 23:01:51.747, 29, 2338, 59.58
2026/07/29 23:01:52.280, 29, 2338, 59.64
2026/07/29 23:01:52.811, 29, 2338, 59.64
2026/07/29 23:01:53.341, 29, 2338, 59.64
2026/07/29 23:01:53.874, 29, 2338, 59.64
2026/07/29 23:01:54.410, 29, 2338, 59.26
2026/07/29 23:01:54.942, 29, 2338, 59.58
2026/07/29 23:01:55.474, 29, 2338, 59.26
2026/07/29 23:01:56.006, 29, 2338, 59.64
2026/07/29 23:01:56.539, 29, 2338, 60.24
2026/07/29 23:01:57.071, 29, 2338, 59.32
2026/07/29 23:01:57.602, 29, 2338, 59.26
2026/07/29 23:01:58.135, 29, 2338, 59.64
2026/07/29 23:01:58.666, 29, 2338, 59.32
2026/07/29 23:01:59.198, 29, 2338, 59.58
2026/07/29 23:01:59.731, 29, 2338, 59.32
2026/07/29 23:02:00.264, 29, 2338, 59.64
2026/07/29 23:02:00.801, 29, 2338, 59.32
2026/07/29 23:02:01.333, 29, 2338, 59.64
2026/07/29 23:02:01.865, 29, 2338, 59.64
2026/07/29 23:02:02.401, 29, 2338, 59.32
2026/07/29 23:02:02.936, 29, 2338, 59.64
2026/07/29 23:02:03.468, 29, 2338, 59.64
2026/07/29 23:02:04.000, 29, 2338, 59.64
2026/07/29 23:02:04.532, 29, 2338, 59.64
2026/07/29 23:02:05.065, 29, 2338, 59.32
2026/07/29 23:02:05.596, 29, 2338, 59.26
2026/07/29 23:02:06.130, 29, 2338, 59.64
2026/07/29 23:02:06.662, 29, 2338, 62.08
2026/07/29 23:02:07.194, 29, 2338, 60.57
2026/07/29 23:02:07.725, 29, 2338, 60.57
2026/07/29 23:02:08.257, 29, 2338, 59.64
2026/07/29 23:02:08.788, 29, 2338, 59.97
2026/07/29 23:02:09.320, 29, 2338, 59.58
2026/07/29 23:02:09.852, 29, 2338, 59.64
2026/07/29 23:02:10.388, 29, 2338, 59.64
2026/07/29 23:02:10.921, 29, 2338, 59.90
2026/07/29 23:02:11.453, 29, 2338, 59.64
2026/07/29 23:02:11.986, 29, 2338, 59.97
2026/07/29 23:02:12.516, 29, 2338, 60.24
2026/07/29 23:02:13.049, 29, 2338, 59.64
2026/07/29 23:02:13.579, 29, 2338, 59.64
2026/07/29 23:02:14.111, 29, 2338, 59.64
2026/07/29 23:02:14.643, 29, 2338, 59.58
2026/07/29 23:02:15.176, 29, 2338, 59.58
2026/07/29 23:02:15.709, 29, 2338, 59.32
2026/07/29 23:02:16.241, 29, 2338, 59.97
2026/07/29 23:02:16.774, 29, 2338, 59.32
2026/07/29 23:02:17.310, 29, 2338, 59.32
2026/07/29 23:02:17.842, 29, 2338, 59.64
2026/07/29 23:02:18.375, 29, 2338, 59.32
2026/07/29 23:02:18.908, 29, 2338, 59.26
2026/07/29 23:02:19.442, 29, 2338, 59.32
2026/07/29 23:02:19.974, 29, 2338, 59.26
2026/07/29 23:02:20.507, 29, 2338, 59.32
2026/07/29 23:02:21.040, 29, 2338, 59.32
2026/07/29 23:02:21.573, 29, 2338, 59.32
2026/07/29 23:02:22.109, 29, 2338, 59.32
2026/07/29 23:02:22.642, 29, 2338, 59.32
2026/07/29 23:02:23.176, 29, 2338, 59.32
2026/07/29 23:02:23.706, 29, 2338, 59.32
2026/07/29 23:02:24.238, 29, 2338, 59.32
2026/07/29 23:02:24.771, 29, 2338, 59.97
2026/07/29 23:02:25.306, 29, 2338, 59.32
2026/07/29 23:02:25.838, 29, 2338, 59.32
2026/07/29 23:02:26.371, 29, 2338, 59.32
2026/07/29 23:02:26.903, 29, 2338, 59.32
2026/07/29 23:02:27.437, 29, 2338, 59.32
2026/07/29 23:02:27.969, 29, 2338, 59.32
2026/07/29 23:02:28.502, 29, 2338, 62.95
2026/07/29 23:02:29.035, 29, 2338, 59.32
2026/07/29 23:02:29.567, 29, 2338, 59.32
2026/07/29 23:02:30.101, 29, 2338, 65.59
2026/07/29 23:02:30.634, 29, 2338, 59.97
2026/07/29 23:02:31.166, 29, 2338, 59.32
2026/07/29 23:02:31.699, 29, 2338, 60.24
2026/07/29 23:02:32.231, 29, 2338, 59.64
2026/07/29 23:02:32.764, 29, 2338, 59.97
2026/07/29 23:02:33.299, 29, 2338, 59.32
2026/07/29 23:02:33.832, 29, 2338, 59.64
2026/07/29 23:02:34.364, 29, 2338, 59.64
2026/07/29 23:02:34.896, 29, 2338, 59.64
2026/07/29 23:02:35.427, 29, 2338, 59.64
2026/07/29 23:02:35.960, 29, 2338, 59.58
2026/07/29 23:02:36.492, 29, 2338, 59.32
2026/07/29 23:02:37.025, 29, 2338, 59.97
2026/07/29 23:02:37.559, 29, 2338, 59.32
2026/07/29 23:02:38.091, 29, 2338, 59.32
2026/07/29 23:02:38.623, 29, 2338, 59.32
2026/07/29 23:02:39.155, 29, 2338, 59.32
2026/07/29 23:02:39.688, 29, 2338, 59.26
2026/07/29 23:02:40.221, 29, 2338, 59.64
2026/07/29 23:02:40.753, 29, 2338, 59.64
2026/07/29 23:02:41.287, 29, 2338, 59.32
2026/07/29 23:02:41.821, 29, 2338, 59.26
2026/07/29 23:02:42.353, 29, 2338, 59.97
2026/07/29 23:02:42.888, 29, 2338, 59.32
2026/07/29 23:02:43.421, 29, 2338, 59.58
2026/07/29 23:02:43.954, 29, 2338, 59.32
2026/07/29 23:02:44.488, 29, 2338, 59.64
2026/07/29 23:02:45.021, 29, 2338, 59.64
2026/07/29 23:02:45.553, 29, 2338, 59.64
2026/07/29 23:02:46.086, 29, 2338, 59.64
